5741 5741 5741 5741 5641 5641 5641 5641 5642 5542 5542 5542 5542 5442 5443 5443 5443 5443 5343 5343 5344 5344 5244 5244 5244 5244 5145 5145 5145 5145 5145 5045 5046 5046 5046 4946 4946 4946 4947 4947 4947 4847 4847 4847 4848 4748 4748 4748 4748 4749 4649 4649 4649 4649 4549 4550 4550 4550 4550 4450 4450 4450 4451 4451 4351 4451 4351 4451 4451 4351 4451 4451 4451 4551 4551 4551 4551 4651 4651 4651 4651 4750 4750 4750 4850 4850 4850 4850 4950 4950 4950 5050 5050 5050 5050 5150 5150 5149 5249 5249 5249 5249 5349 5349 5349 5349 5449 5449 5449 5549 5549 5549 5548 5648 5648 5648 5648 5748 5748 5748 5848 5848 5848 5848 5948 5948 5948 6048 6047 6047 6047 6147 6147 6147 6147 6247 6247 6247 6247 6347 6347 6347 6347 6347 6347 6347 6447 6447 6447 6447 6547 6547 6547 6647 6647 6647 6647 6747 6747 6747 6847 6847 6847 6847 6947 6947 6947 7047 7047 7047 7047 7147 7148 7148 7148 7148 7148 7148 7148 7148 7149 7149 7149 7150 7250 7250 7250 7251 7251 7251 7252 7252 7252 7252 7253 7253 7253 7254 7254 7254 7254 7255 7255 7255 7256 7256 7256 7256 7257 7257 7257 7258 7258 7358 7358 7359 7359 7359 7359 7359 7360 7260 7260 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7361 7261 7361 7261 7361 7261 7361 7261 7361 7261 7361 7261
5640 5640 5540 5540 5541 5541 5541 5441 5441 5441 5441 5342 5342 5342 5342 5342 5242 5242 5242 5242 5243 5143 5143 5143 5143 5044 5044 5044 5044 4944 4944 4945 4945 4945 4845 4845 4845 4845 4745 4746 4746 4746 4746 4646 4646 4647 4647 4547 4547 4547 4547 4548 4448 4448 4448 4448 4349 4349 4349 4349 4249 4249 4250 4250 4250 4150 4150 4150 4151 4051 4051 4051 4051 4052 3952 3952 3952 3952 3952 3952 3952 4052 4052 4052 4052 4152 4152 4152 4252 4252 4252 4252 4351 4351 4351 4451 4451 4451 4451 4551 4551 4551 4551 4651 4651 4651 4651 4751 4751 4751 4851 4851 4851 4851 4951 4951 4951 4950 4950 5050 5050 5050 5150 5150 5150 5150 5250 5250 5250 5250 5350 5350 5350 5450 5449 5449 5449 5549 5549 5549 5649 5649 5649 5649 5749 5749 5749 5849 5849 5849 5849 5948 5948 5948 5948 6048 6048 6048 6148 6148 6148 6148 6248 6248 6248 6248 6247 6247 6347 6347 6348 6347 6347 6347 6347 6447 6447 6447 6447 6547 6547 6547 6647 6647 6647 6647 6747 6747 6747 6847 6847 6847 6847 6947 6947 6947 7047 7047 7047 7047 7147 7147 7147 7147 7147 7147 7147 7247 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7247 7147 7247 7147 7147 7248 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7147 7146 7146 7146 7145 7145 7145 7145
5641 5641 5641 5642 5642 5542 5542 5542 5542 5442 5443 5443 5443 5443 5443 5343 5343 5343 5344 5244 5244 5244 5244 5144 5145 5145 5145 5145 5045 5045 5046 5046 5046 5046 4946 4946 4947 4947 4847 4847 4847 4847 4748 4748 4748 4748 4748 4648 4649 4649 4649 4549 4549 4549 4550 4450 4450 4450 4450 4350 4350 4350 4350 4350 4250 4250 4251 4251 4151 4151 4151 4151 4151 4052 4052 4052 4052 4052 4052 4052 4052 4052 4052 4052 4052 4052 4152 4152 4151 4251 4251 4251 4251 4351 4351 4351 4451 4451 4451 4451 4551 4551 4551 4651 4650 4650 4650 4650 4750 4750 4750 4750 4850 4850 4850 4850 4950 4950 4950 5049 5049 5049 5049 5149 5149 5149 5249 5249 5249 5249 5349 5349 5349 5449 5449 5449 5448 5548 5548 5548 5648 5648 5648 5648 5748 5748 5748 5748 5848 5848 5848 5948 5948 5948 5947 6047 6047 6047 6147 6147 6147 6147 6247 6247 6247 6347 6347 6347 6347 6347 6347 6347 6347 6447 6447 6447 6547 6547 6547 6547 6647 6647 6647 6747 6747 6747 6747 6847 6847 6847 6848 6948 6948 6948 6948 7048 7048 7048 7048 7048 7047 7047 7047 7047 7046 7046 7046 7045 7045 7045 7045 7044 7044 6944 6944 6943 6943 6943 6942 6942 6942 6942 6941 6941 6941 6940 6940 6940 6939 6939 6939 6939 6938 6938 6938 6938 6937 6937 6937 6936 6936 6936 6936 6935 6935 6935 6934 6934 6934 6934 6933 6933 6933 6933 6932 6932 6932 6931 6931 6931 6831 6830 6830 6830 6829 6829 6829 6829 6828 6828 6828 6827 6827 6827 6827 6826 6826 6826 6825 6825 6825 6825 6824 6824 6824 6824 6823 6823 6823 6823 6923 6923 6923 7023 7023 7023 7022 7022 7022 7022
4841 4841 4841 4841 4741 4741 4741 4741 4641 4642 4642 4542 4542 4542 4542 4442 4442 4442 4442 4342 4342 4343 4243 4243 4243 4243 4143 4143 4143 4143 4043 4043 4043 4043 3943 3944 3944 3944 3944 3944 3944 3944 3943 3944 4044 4044 4043 4044 4044 4144 4144 4144 4144 4244 4244 4244 4244 4344 4344 4344 4344 4444 4444 4444 4544 4544 4544 4544 4644 4644 4644 4744 4744 4744 4744 4845 4845 4845 4945 4945 4945 4945 5045 5045 5045 5045 5145 5145 5145 5145 5145 5145 5245 5245 5245 5246 5346 5346 5346 5446 5446 5446 5446 5546 5546 5546 5646 5646 5646 5646 5746 5746 5746 5847 5847 5847 5847 5947 5947 5947 6047 6047 6047 6047 6147 6147 6147 6147 6247 6247 6247 6348 6347 6348 6248 6248 6348 6347 6348 6348 6448 6448 6448 6448 6548 6548 6548 6648 6648 6648 6648 6748 6748 6748 6848 6848 6848 6848 6948 6948 6948 7048 7048 7048 7048 7148 7048 7148 7048 7048 7047 7047 7047 7047 7047 7046 7046 7046 7045 7045 7045 7045 7045 7044 7044 7044 7043 7043 6943 6943 6942 6942 6942 6942 6941 6941 6941 6940 6940 6940 6940 6939 6939 6839 6838 6838 6838 6838 6837 6837 6837 6837 6836 6836 6836 6836 6835 6835 6835 6734 6734 6734 6734 6733 6733 6733 6732 6732 6732 6732 6731 6731 6731 6731 6630 6630 6630 6630 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6629 6630 6630 6730
5040 5040 5040 5040 5040 4940 4941 4941 4941 4941 4841 4842 4842 4842 4842 4742 4743 4743 4743 4743 4743 4644 4644 4644 4644 4644 4545 4545 4545 4545 4545 4546 4546 4446 4446 4447 4447 4447 4447 4347 4348 4348 4348 4348 4249 4249 4249 4249 4249 4150 4150 4150 4150 4150 4151 4051 4051 4051 4051 4052 4052 3952 4052 4052 4052 3952 4052 4052 4052 4052 4052 4152 4152 4152 4152 4252 4252 4251 4351 4351 4351 4351 4451 4451 4451 4551 4551 4551 4551 4651 4651 4651 4651 4751 4750 4750 4750 4850 4850 4850 4850 4950 4950 4950 5050 5050 5050 5050 5150 5149 5149 5249 5249 5249 5249 5349 5349 5349 5349 5449 5449 5449 5549 5549 5549 5549 5648 5648 5648 5748 5748 5748 5748 5848 5848 5848 5948 5948 5948 5948 6048 6048 6048 6148 6147 6147 6147 6247 6247 6247 6247 6347 6347 6347 6347 6347 6347 6347 6347 6347 6347 6247 6346 6347 6347 6347 6447 6447 6447 6447 6547 6547 6547 6647 6647 6647 6647 6747 6747 6747 6747 6847 6847 6847 6948 6948 6948 6948 7048 7048 7048 7148 7048 7047 7047 7047 7046 7046 7046 7046 7045 7045 7045 7044 7044 7044 7044 7043 7043 7043 7042 7042 7042 7042 7041 7041 7041 7040 7040 7040 7040 7039 6939 6939 6938 6938 6938 6938 6937 6937 6937 6937 6937 6937 6937 6936 6936 6936 6936 6935 6935 6935 6934 6934 6934 6934 6933 6833 6833 6832 6832 6832 6832 6831 6831 6931 6931 6931 6830 6830 6830 6829 6829 6829 6829 6828 6828 6828 6827 6827 6827 6827 6826 6826 6826 6825 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725 6725
5242 5242 5242 5143 5143 5143 5143 5143 5044 5044 5044 5044 5044 4945 4945 4945 4945 4945 4845 4846 4846 4846 4846 4846 4747 4747 4747 4747 4647 4648 4648 4648 4648 4649 4549 4549 4549 4549 4450 4450 4450 4450 4450 4451 4351 4351 4351 4351 4351 4351 4251 4351 4351 4351 4351 4351 4352 4351 4351 4351 4351 4351 4451 4451 4451 4450 4450 4550 4550 4550 4650 4650 4650 4650 4650 4750 4750 4750 4750 4850 4850 4850 4950 4950 4950 4950 5050 5050 5050 5150 5150 5149 5149 5249 5249 5249 5349 5349 5349 5349 5349 5449 5449 5449 5449 5549 5549 5549 5549 5649 5649 5649 5748 5748 5748 5748 5848 5848 5848 5948 5948 5948 5948 6048 6048 6048 6148 6148 6148 6148 6248 6248 6248 6348 6348 6347 6348 6348 6348 6347 6347 6447 6447 6447 6447 6547 6547 6547 6647 6647 6647 6747 6747 6747 6747 6847 6847 6847 6947 6947 6947 6947 7047 7047 7047 7048 7047 7047 7047 7046 7146 7046 7046 7046 7045 7045 7045 7044 7044 7044 7044 7043 7043 7043 7042 7042 7042 7042 7041 7041 7041 7041 7040 7040 7040 7040 6939 6939 6939 6938 6938 6938 6938 6937 6937 6937 6937 6936 6936 6936 6935 6935 6835 6835 6834 6834 6834 6834 6833 6833 6833 6832 6832 6732 6732 6731 6731 6731 6731 6730 6730 6730 6729 6729 6729 6729 6729 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6629 6729 6729 6730 6730 6730
5440 5440 5440 5340 5341 5341 5341 5341 5241 5242 5242 5242 5242 5242 5242 5142 5143 5143 5143 5143 5143 5044 5044 5044 5044 5044 5044 4945 4945 4945 4945 4945 4946 4846 4846 4846 4846 4846 4747 4747 4747 4747 4747 4647 4648 4648 4648 4648 4548 4548 4549 4549 4549 4449 4449 4449 4449 4350 4350 4350 4350 4250 4250 4250 4251 4151 4151 4151 4151 4051 4051 4052 4052 4052 4052 4052 4052 4052 4052 4052 4052 4052 4052 4052 4052 4052 4151 4151 4151 4151 4251 4251 4251 4251 4351 4351 4351 4451 4451 4451 4451 4551 4551 4551 4551 4651 4651 4651 4651 4651 4650 4750 4750 4750 4850 4850 4850 4850 4950 4950 4950 4950 5050 5050 5050 5150 5149 5149 5149 5249 5249 5249 5349 5349 5349 5349 5449 5449 5449 5549 5549 5549 5549 5649 5649 5649 5749 5749 5749 5749 5849 5849 5849 5949 5949 5949 5949 6048 6048 6048 6148 6148 6148 6148 6248 6248 6248 6248 6348 6348 6348 6348 6348 6348 6248 6248 6348 6348 6348 6348 6348 6348 6348 6348 6348 6348 6448 6448 6448 6548 6548 6548 6548 6648 6648 6648 6747 6747 6747 6747 6847 6847 6847 6947 6947 6947 6947 7047 7047 7047 7047 7047 7047 7047 7047 7046 7046 7046 7046 7045 7045 7045 7044 7044 7044 7044 7043 7043 7043 7042 7042 7042 7042 7041 7041 7041 7040 7040 7040 7040 7039 7039 7039 7038 7038 7038 7038 7037 6937 7037 7037 7036 7036 6936 6936 6935 6935 6935 6934 6934 6934 6934 6933 6933 6933 6932 6932 6932 6932 6931 6931 6931 6930 6930 6930 6930 6929 6929 6829 6929 6828 6828 6828 6828 6827 6827 6827 6826 6826 6826 6826 6825 6825 6825 6824 6824 6824 6824 6823 6823
5242 5242 5242 5142 5142 5143 5143 5143 5043 5043 5044 5044 5044 4944 4944 4944 4944 4845 4845 4845 4845 4845 4746 4746 4746 4746 4646 4646 4647 4647 4647 4547 4547 4548 4548 4448 4448 4448 4448 4448 4348 4349 4349 4349 4349 4349 4249 4250 4250 4250 4250 4150 4151 4151 4151 4151 4051 4051 4051 4052 4052 3952 4052 3952 4052 3952 4052 4052 4052 4051 4051 4151 4151 4151 4251 4251 4251 4251 4351 4351 4351 4451 4451 4451 4451 4551 4551 4551 4651 4650 4650 4650 4750 4750 4750 4850 4850 4850 4850 4950 4950 4950 5050 5050 5050 5050 5150 5150 5149 5249 5249 5249 5249 5349 5349 5349 5449 5449 5449 5449 5549 5549 5549 5649 5649 5649 5649 5749 5748 5748 5848 5848 5848 5848 5948 5948 5948 6048 6048 6048 6048 6148 6148 6148 6148 6248 6248 6248 6248 6347 6347 6348 6348 6347 6347 6347 6348 6448 6448 6448 6548 6548 6548 6548 6648 6648 6648 6748 6748 6748 6748 6848 6848 6848 6948 6948 6948 6948 7048 7048 7048 7149 7149 7149 7148 7148 7148 7148 7147 7147 7047 7047 7046 7046 7046 7046 7045 7045 7045 7045 7044 7044 7044 7043 7043 7043 7043 6942 6942 6942 6941 6941 6941 6941 6940 6940 6940 6939 6939 6939 6939 6938 6938 6938 6937 6837 6837 6837 6836 6836 6836 6835 6835 6835 6835 6835 6834 6834 6834 6834 6833 6833 6833 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6732 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832 6732 6832
5041 5041 5041 5041 5042 5142 5142 5142 5142 5143 5143 5243 5243 5244 5244 5244 5244 5345 5345 5345 5345 5345 5346 5446 5446 5446 5447 5447 5447 5447 5447 5547 5548 5548 5548 5548 5549 5649 5649 5649 5650 5650 5650 5750 5750 5751 5751 5751 5751 5852 5852 5852 5852 5853 5853 5953 5953 5954 5954 5954 5954 5955 5954 6054 5954 5954 5954 6054 5954 5954 5955 5955 5955 6054 6054 6054 6054 6054 6054 6053 6153 6153 6153 6152 6152 6152 6151 6151 6251 6251 6250 6250 6250 6250 6249 6249 6349 6349 6348 6248 6348 6348 6348 6348 6348 6348 6348 6347 6348 6348 6347 6347 6348 6348 6348 6448 6448 6448 6448 6548 6548 6548 6648 6648 6648 6648 6748 6748 6748 6848 6848 6848 6848 6948 6948 6947 7047 7047 7047 7047 7047 7048 7148 7147 7147 7247 7247 7248 7248 7248 7248 7249 7249 7249 7250 7250 7250 7250 7251 7251 7251 7252 7252 7252 7252 7253 7253 7253 7254 7254 7254 7254 7255 7255 7255 7255 7256 7256 7256 7257 7257 7257 7257 7258 7258 7258 7259 7259 7259 7259 7260 7260 7260 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261 7261
5640 5640 5640 5540 5540 5540 5440 5440 5441 5441 5341 5341 5341 5241 5241 5241 5241 5141 5141 5141 5041 5041 5041 5041 4941 4942 4942 4942 4842 4842 4842 4742 4742 4742 4742 4642 4642 4642 4542 4542 4542 4542 4443 4443 4443 4343 4343 4343 4343 4243 4243 4243 4143 4143 4143 4143 4043 4043 4043 4043 3943 3943 3943 3943 3943 3944 3944 3944 3944 3944 3944 3944 3944 4044 4044 4044 4044 4144 4144 4144 4144 4244 4244 4244 4344 4344 4344 4344 4444 4444 4444 4544 4544 4544 4544 4644 4644 4644 4644 4644 4744 4744 4744 4844 4844 4844 4844 4945 4945 4945 5045 5045 5045 5045 5145 5145 5145 5145 5245 5245 5245 5345 5345 5346 5346 5446 5446 5446 5546 5546 5546 5546 5646 5646 5646 5746 5746 5746 5746 5846 5847 5847 5947 5947 5947 5947 6047 6047 6047 6147 6147 6147 6147 6247 6247 6247 6247 6347 6347 6247 6348 6247 6347 6247 6347 6347 6347 6347 6347 6447 6447 6447 6447 6547 6547 6547 6647 6647 6647 6647 6747 6747 6747 6847 6847 6847 6847 6947 6947 6947 6947 7047 7047 7047 7047 7047 7046 7046 7046 7045 7045 7045 7045 7045 7044 7044 7044 7044 7043 7043 7043 7043 7042 7042 7042 7042 7041 7041 7041 7040 7040 7040 7040 7039 7039 7039 7038 7038 7038 7038 7037 7037 7037 6936 6936 6936 6936 6935 6935 6935 6934 6934 6934 6934 6933 6933 6933 6932 6932 6932 6932 6931 6931 6931 6930 6930 6930 6930 6929 6829 6829 6828 6828 6828 6828 6827 6827 6827 6826 6826 6826 6826 6825 6825 6825 6824 6824 6824 6824 6823 6823 6823 6923 6923 6923 6923 7023 7023 7023 7022 7022 7022 7022 7121 7121 7121 7120 7120 7120 7120
5841 5841 5841 5741 5741 5741 5742 5642 5642 5642 5642 5542 5542 5542 5442 5442 5442 5442 5342 5342 5342 5242 5242 5242 5242 5142 5142 5142 5042 5042 5042 5042 4942 4943 4943 4843 4843 4843 4843 4743 4743 4743 4643 4643 4643 4643 4543 4543 4543 4543 4443 4443 4443 4343 4343 4343 4343 4243 4243 4243 4143 4143 4143 4144 4044 4044 4044 4044 4044 4044 4044 4044 4043 3944 3943 3944 3943 3944 3943 3944 3944 3944 4044 4044 4044 4144 4144 4144 4144 4244 4244 4244 4344 4344 4344 4344 4344 4444 4444 4444 4444 4544 4544 4544 4645 4645 4645 4644 4644 4744 4744 4744 4845 4845 4845 4845 4945 4945 4945 5045 5045 5045 5045 5145 5145 5145 5245 5245 5245 5245 5345 5345 5345 5345 5446 5446 5446 5446 5546 5546 5546 5646 5646 5646 5646 5647 5747 5747 5747 5747 5847 5847 5847 5847 5947 5947 5947 6047 6047 6047 6047 6147 6147 6147 6247 6247 6247 6247 6347 6347 6347 6347 6347 6347 6347 6447 6447 6447 6547 6547 6547 6547 6647 6647 6647 6747 6747 6747 6747 6847 6847 6847 6947 6947 6947 6947 7047 7047 7047 7147 7147 7147 7147 7148 7148 7148 7148 7148 7148 7148 7148 7148 7148 7149 7149 7149 7149 7150 7150 7150 7150 7151 7151 7251 7251 7252 7152 7252 7252 7252 7253 7253 7253 7254 7254 7254 7254 7255 7255 7255 7256 7256 7256 7256 7257 7257 7257 7257 7258 7258 7258 7258 7259 7259 7259 7260 7260 7260 7261 7261 7261 7261 7261 7261 7261 7261 7261 7262 7262 7262 7263 7263 7263 7263 7264 7264 7264 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265 7265
4942 4842 4942 4842 4842 4843 4843 4843 4743 4743 4744 4744 4744 4744 4645 4645 4645 4645 4645 4546 4546 4546 4546 4547 4547 4447 4447 4447 4448 4448 4448 4448 4349 4349 4349 4349 4249 4250 4250 4250 4250 4150 4150 4151 4151 4151 4051 4051 4052 4052 3952 4052 3952 4052 4052 4052 4052 4052 4052 4052 4051 4151 4151 4151 4151 4151 4251 4251 4251 4251 4351 4351 4351 4351 4451 4451 4451 4551 4551 4551 4551 4651 4650 4650 4750 4750 4750 4750 4850 4850 4850 4950 4950 4950 4950 5050 5050 5050 5150 5149 5149 5149 5249 5249 5249 5349 5349 5349 5349 5449 5449 5449 5549 5549 5549 5549 5648 5648 5648 5648 5748 5748 5748 5848 5848 5848 5848 5948 5948 5948 6048 6048 6048 6047 6147 6147 6147 6247 6247 6247 6247 6347 6347 6347 6247 6347 6347 6347 6347 6347 6347 6347 6347 6347 6347 6347 6347 6347 6447 6447 6447 6547 6547 6547 6547 6647 6647 6647 6747 6747 6748 6748 6848 6848 6848 6848 6948 6948 6948 7048 7048 7048 7048 7148 7148 7148 7147 7247 7247 7247 7246 7146 7146 7146 7145 7145 7145 7144 7144 7144 7144 7143 7143 7143 7143 7142 7142 7142 7141 7141 7141 7041 7040 7040 7040 7039 7039 7039 7039 7038 7038 7038 7037 7037 7037 7037 7036 7036 7036 7035 7035 7035 7035 6934 6934 6934 6933 6933 6933 6933 6932 6932 6932 6931 6931 6931 6931 6930 6930 6930 6929 6929 6929 6929 6928 6828 6828 6827 6827 6827 6827 6826 6826 6826 6825 6825 6825 6825 6824 6824 6824 6823 6824 6823 6823 6823 6923 6923 6923 6923 7023 7023 7023 7022 7022 7022 7022 7121 7121 7121 7120 7120 7120 7120 7219 7219 7219 7219 7219 7118
5641 5641 5641 5641 5641 5641 5641 5641 5642 5642 5642 5643 5643 5543 5543 5544 5544 5544 5544 5545 5545 5545 5546 5546 5646 5646 5647 5547 5547 5548 5548 5548 5548 5549 5549 5549 5549 5450 5450 5450 5450 5451 5451 5450 5450 5450 5451 5451 5451 5451 5551 5551 5551 5651 5650 5650 5650 5750 5750 5750 5750 5850 5849 5849 5849 5949 5949 5949 5949 6049 6048 6048 6048 6148 6148 6148 6148 6248 6247 6247 6247 6347 6347 6347 6347 6347 6347 6348 6347 6347 6348 6448 6447 6447 6547 6547 6547 6547 6647 6647 6647 6747 6747 6747 6747 6847 6847 6847 6947 6947 6947 6947 7047 7047 7047 7147 7047 7147 7147 7147 7148 7148 7148 7148 7149 7149 7149 7150 7150 7150 7150 7151 7251 7251 7252 7252 7252 7252 7253 7253 7253 7254 7254 7254 7254 7255 7255 7355 7355 7356 7356 7356 7356 7357 7357 7357 7358 7358 7358 7358 7359 7359 7359 7360 7360 7360 7360 7461 7461 7461 7461 7462 7462 7462 7463 7463 7463 7463 7463 7463 7463 7463 7463 7462 7462 7462 7462 7461 7461 7461 7461 7460 7460 7460 7460 7459 7459 7459 7359 7359 7358 7358 7358 7357 7357 7357 7357 7356 7356 7356 7356 7355 7355 7355 7354 7354 7354 7354 7353 7353 7353 7352 7352 7352 7352 7351 7351 7351 7350 7350 7350 7350 7349 7349 7349 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7348 7347 7347 7347 7347 7346 7246 7246 7245 7245
5842 5842 5842 5742 5742 5742 5742 5643 5643 5643 5643 5543 5643 5544 5544 5544 5544 5544 5445 5445 5445 5445 5445 5345 5345 5345 5345 5345 5245 5246 5246 5246 5146 5146 5146 5146 5047 5047 5047 5047 4947 4947 4947 4947 4848 4848 4848 4848 4748 4748 4748 4749 4749 4649 4649 4649 4649 4549 4550 4550 4450 4450 4450 4450 4350 4350 4350 4351 4251 4251 4251 4251 4151 4151 4152 4152 4052 4052 4052 4052 4052 4052 4052 4152 4152 4152 4252 4252 4252 4251 4351 4351 4351 4451 4451 4451 4451 4551 4551 4551 4551 4651 4651 4651 4651 4751 4751 4751 4751 4851 4851 4851 4851 4951 4951 4951 4951 5051 5051 5051 5151 5151 5151 5150 5250 5250 5250 5250 5350 5350 5350 5450 5450 5450 5450 5550 5549 5549 5549 5649 5649 5649 5749 5749 5749 5749 5849 5849 5849 5948 5948 5948 5948 6048 6048 6048 6048 6148 6148 6148 6248 6248 6247 6247 6248 6247 6247 6347 6247 6347 6348 6347 6347 6347 6347 6447 6447 6447 6547 6547 6547 6547 6647 6647 6647 6747 6747 6747 6747 6847 6847 6847 6947 6947 6947 6947 7047 7047 7047 7047 7147 7147 7147 7147 7247 7247 7247 7247 7246 7246 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7346 7347 7347 7347 7347 7348 7348 7348 7348 7349 7349 7349 7350 7350 7350 7350 7351 7351 7351 7352 7352 7352 7352 7353 7353 7353 7354 7354 7354 7355 7355 7355 7355 7356 7356 7356 7357 7357 7357 7357
5040 5041 5040 5041 5041 5041 5141 5142 5142 5142 5142 5143 5143 5143 5144 5144 5144 5144 5145 5245 5245 5245 5246 5246 5246 5246 5247 5347 5347 5347 5348 5348 5348 5348 5349 5349 5449 5449 5449 5450 5450 5450 5450 5450 5450 5451 5451 5451 5451 5450 5451 5451 5451 5451 5451 5451 5450 5550 5550 5550 5550 5650 5650 5650 5750 5750 5749 5749 5849 5849 5849 5849 5949 5949 5949 6049 6049 6049 6049 6149 6148 6148 6248 6248 6248 6248 6248 6348 6348 6248 6348 6248 6348 6348 6348 6448 6448 6448 6448 6548 6548 6548 6648 6648 6648 6648 6748 6748 6748 6848 6848 6848 6848 6948 6948 6948 7048 7048 7048 7048 7148 7148 7148 7148 7147 7147 7147 7147 7147 7146 7146 7146 7146 7145 7145 7145 7145 7144 7144 7144 7144 7143 7143 7143 7142 7142 7042 7042 7041 7041 7041 7040 7040 7040 7040 7039 7039 7039 7038 7038 7038 7038 7037 7037 7037 7036 6936 6936 6936 6935 6935 6935 6934 6934 6934 6934 6933 6933 6933 6932 6932 6932 6932 6931 6931 6931 6931 6930 6930 6930 6829 6829 6829 6829 6828 6828 6828 6827 6827 6827 6827 6826 6826 6826 6825 6825 6825 6725 6724 6724 6724 6723 6724 6723 6724 6723 6724 6723 6724 6723 6724 6723 6724 6724 6724 6724 6724 6724 6724 6724 6724 6724 6724 6724 6724 6724 6724 6724 6725 6725 6825 6825 6826 6826 6826 6826 6827 6827 6827 6828 6828 6828 6828 6829 6829 6829 6830 6830 6830 6830 6831 6831 6831 6831 6832 6832 6832 6833 6833 6833 6833 6834 6834 6834 6935 6935 6935 6835 6836 6936 6936 6936 6937 6937 6937 6938 6938 6938 6938 6939 6939 6939 6940 6940 6940 6940 6941 6941 6941 6942
